更新时间,#genre#
20260403 02:02,url

RespoTime,whitelist,#genre#
1169.13ms,正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
1169.44ms,「湖北」恩施交通音乐广播,https://tv.iill.top/fm/1461
1169.49ms,陵城综合|澜露直播,http://1.94.31.214/php/qilu.php?id=dzlczh
1169.55ms,桂阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
1169.61ms,笑声传奇,http://jiaojirentv.top/2020/yy.php?id=1382736880
1169.99ms,爱家广播,https://tv.iill.top/fm/558
1170.02ms,「西藏」藏语广播,https://tv.iill.top/fm/627
1170.14ms,广西教育广播,https://satellitepull.cnr.cn/live/wx32gbjyshgb/playlist.m3u8
1170.18ms,广东卫视,https://www.freetv.top/migu/608831231.m3u8?migutoken=78af5371d66a723fc72d7a69c8a18ade502c19d2cf715aa502730a2b197148f3ac859ba4dfc8177df928c7b17e4f7e50e73fa17782751d96ca1224dc27c62d3025503e7b80de41b09560f78ee1
1170.73ms,西寧生活服務,https://t.freetv.fun/live/xi-zhu-sheng-huo-fu-wu-1.flv
1171.18ms,All Reality WE tv (720p),https://jmp2.uk/plu-5e82530945600e0007ca076c.m3u8
1171.41ms,泰州-3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
1172.33ms,「贵州」音乐广播,https://tv.iill.top/fm/435
1173.49ms,江川|澜露直播,https://zb-live.ynurl.com/jiangchuan/ad8dc86f-f35a-4203-85f0-dfd0eef52d18.m3u8
1174.01ms,CCTV12,http://153.0.171.163:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
1174.05ms,鄄城综合|澜露直播,http://43.138.196.212/q0l.php?id=hzjczh
1174.26ms,红楼梦,http://jiaojirentv.top/2020/yy.php?id=1382745084
1174.38ms,人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
1174.59ms,河南卫视,https://www.freetv.top/migu/790187291.m3u8?migutoken=8cfda6b4bd8593bb9739434fecdd1cd097ab9b9609ed72d6de4ca14196c33fbc5ea88d4dae5a4c8a359213f9affc7ab2cf675a934561839e4060ba75bd56e43da713a62e3ebabc4ced1c770bca
1174.83ms,Big Radio,https://stream.hndt.com/live/gudian/playlist.m3u8
1174.91ms,「河北」音乐广播,https://tv.iill.top/fm/381
1175.28ms,TV7 Békéscsaba,https://stream.y5.hu/stream/stream_bekescsaba/stream.m3u8
1175.37ms,CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
1175.47ms,哈尔滨生活,https://stream.hrbtv.net/shpd/playlist.m3u8
1175.51ms,KIX,https://liveh34.vtvprime.vn/hls/KIX/04.m3u8
1175.87ms,Forever Kids,https://jmp2.uk/plu-56171fafada51f8004c4b40f.m3u8
1176.15ms,「电视伴音」江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
1176.36ms,笑傲江湖,https://live.ottiptv.cc/huya/26355790
1176.37ms,浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
1176.44ms,「湖北」蕲春人民广播电台,https://tv.iill.top/fm/2184
1176.57ms,CCTV11,https://t.freetv.fun/live/cctv11-3.php
1176.71ms,「贵州」旅游广播,https://tv.iill.top/fm/436
1176.76ms,东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8
1177.20ms,CCTV12,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a
1177.31ms,哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
1177.91ms,张店图文|澜露直播,http://1.94.31.214/php/qilu.php?id=zbzd2
1177.95ms,「斗鱼」QQ飞车•手游,http://live.iill.top/douyu.php?id=5040227
1179.11ms,广东广播,http://ls.qingting.fm/live/1260.m3u8
1179.39ms,笑傲江湖第一季,http://jiaojirentv.top/2020/yy.php?id=1382749896
1179.46ms,「江苏」无锡音乐广播,https://tv.iill.top/fm/1442
1179.68ms,倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
1179.69ms,CCTV5,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8
1180.05ms,CCTV世界地理,http://hmfs.f3322.net:3388/hls/28/index.m3u8
1180.06ms,东明|澜露直播,http://1.94.31.214/php/qilu.php?id=hzdmxw
1180.16ms,「上海」经典947,https://tv.iill.top/fm/1316
1180.19ms,CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=2394bc3ac567cd8270631b1f612f28f996719523d72453a2d116e0f33d6e35016d1954f50d7ae0eae4743d3557d85b85dc048a8c45ac3d96c528fce533ceeb7febaa06283ebe688a04fa57379a
1180.76ms,「山东」胶州875,https://tv.iill.top/fm/1576
1180.96ms,「云南」新闻广播,https://tv.iill.top/fm/591
1180.97ms,Logos TV Salud (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logossaludH/playlist.m3u8
1181.41ms,惠民影视|澜露直播,http://1.94.31.214/php/qilu.php?id=bzhmys
1181.44ms,档干教育,http://12371wbndbd.a.bdydns.com/12371wbnd/dangyuanwang_2/index.m3u8
1181.46ms,冠县综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=lcgxzh
1181.76ms,「广东」湛江交通音乐广播,https://tv.iill.top/fm/1420
1182.32ms,「江苏」文艺广播,https://tv.iill.top/fm/416
1182.59ms,「湖南」长沙音乐广播,https://tv.iill.top/fm/1531
1183.27ms,句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1183.42ms,Belros Ⓢ,https://live2.mediacdn.ru/sr1/tro/playlist.m3u8
1183.53ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-5.ctv
1183.73ms,象山电视台新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
1184.10ms,香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
1184.23ms,CCTV风云足球,http://hmfs.f3322.net:3388/hls/9/index.m3u8
1184.34ms,DAAI TV,https://pull.daaiplus.com/live-DAAIPLUS/live-DAAIPLUS_HD.m3u8
1184.80ms,沂水综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=lyys1
1185.16ms,秦安综合,https://play.kankanlive.com/live/1659926941626981.m3u8
1185.26ms,Joy News,https://ythls.armelin.one/channel/UChd1DEecCRlxaa0-hvPACCw.m3u8
1185.29ms,乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
1185.32ms,湖北经视|澜露直播,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.41:9886
1185.40ms,茌平综合|澜露直播,http://1.94.31.214/php/qilu.php?id=lccpzh
1185.58ms,九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1185.80ms,昌乐综合|澜露直播,http://1.94.31.214/php/qilu.php?id=wfclzh
1186.39ms,「浙江」杭州老朋友广播,https://tv.iill.top/fm/934
1186.59ms,「云南」交通广播,https://tv.iill.top/fm/594
1186.63ms,陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=793510585612abf02280cb9e867718e1ffc1b2726bc7b7acf484b6920cda841f1a80ac5947c612dfdd9c2fca36fc223c12bc6866708b30f66c4d2a2fe3164ae493381d8a6579b0707f413bc819
1186.82ms,CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695553383939179180.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1775651921&major_anchor_level=common&sign=0f3e5eb58649c980acb45c230fbd212e&t_id=037-20260401203840F95EAF06830CA99FC12D-5ue7Hg
1187.04ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-2.ctv
1187.23ms,鱼台新闻|澜露直播,http://47.109.155.164/爱齐鲁.php?id=jiytxw
1187.58ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=4f1a9fcd002d1813b494eddd61778e103dbe130f4abb409e9032be9917dfd1871014d622a729fd6ffc4e1c376330de3f42c3691e2b49d12f7eb77bdf1887e67a9e6ad438d269a4408f0b3c6bcb
1187.88ms,「吉林」延边文艺生活广播,https://tv.iill.top/fm/549
1188.10ms,翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=34
1188.31ms,「电视伴音」辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
1188.44ms,哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/sd/live.m3u8
1189.31ms,CGTN(Spain),https://t.freetv.fun/live/cgtn-4.php
1189.74ms,「新疆」克拉玛依融媒FM92.6综合广播,https://tv.iill.top/fm/2032
1189.94ms,「广西」音乐台,https://tv.iill.top/fm/590
1190.01ms,雍正王朝,http://cdn.jdshipin.com:8880/huya.php?id=11342439
1190.11ms,CCTV8,http://153.0.171.163:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
1190.27ms,「新疆」蒙古语广播,https://tv.iill.top/fm/621
1191.44ms,新疆卫视,http://123.130.84.106:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
1191.60ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-8.ctv
1192.04ms,東南衛視,https://t.freetv.fun/live/dong-nan-wei-shi-1.php
1192.15ms,天津卫视,http://153.0.171.163:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
1192.28ms,于文文 Ⅰ 體面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost%2F1a9107b1210343ed30aa27779a042aab3d016777226b471ee5f38c8fc1e23cf1
1192.68ms,新化电视,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
1192.94ms,CCTV15,http://43.156.8.127:5050/ysp?id=2027249001&pid=600001815&q=fhd
1192.98ms,济阳综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=jnjyzh
1194.13ms,凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
1194.60ms,天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
1194.69ms,博山图文|澜露直播,http://43.138.196.212/q0l.php?id=zbbstw
1194.81ms,临淄新闻综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=zblzxw
1195.26ms,临邑|澜露直播,http://1.94.31.214/php/qilu.php?id=dzly1
1195.38ms,肥城生活|澜露直播,http://1.94.31.214/php/qilu.php?id=tafcsh
1195.39ms,广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
1195.86ms,「江苏」扬州经济音乐广播,https://tv.iill.top/fm/862
1196.13ms,五莲综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=rzwlzh
1197.30ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=38b42decc187cc22bb6309841b51df21f3267227cda2e6b190e60e89845ff5fc5218e399e58130d340f3843cc52bc7332faab30e83454d30c4bcd929a0f847f12972351c12fcdccb0b5bc6bd54
1197.52ms,黄岛生活|澜露直播,http://1.94.31.214/php/qilu.php?id=qdhdsh
1197.52ms,荣成生活|澜露直播,http://1.94.31.214/php/qilu.php?id=whrcsh
1197.65ms,广安新闻综合|澜露直播,http://live1.gatv.com.cn:85/live/XWZH.m3u8
1197.81ms,吉林乡村,https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8
1198.56ms,安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
1198.78ms,马鞍山综合|澜露直播,https://live.masbcx.cn/37da93f77452420d8990a9e91d865b81/94a165a5a7104676b7c68e39b4917d20.m3u8?auth_key=2334657789-9dd6b0079eb842f3a29bba1254dfedc3-0-2175f4b991c6e69d890d998237654a14
1198.81ms,「云南」文山交通广播,https://tv.iill.top/fm/1669
1199.15ms,「山东」威海新闻综合广播,https://tv.iill.top/fm/994
1199.35ms,CCTV5+,https://t.freetv.fun/live/cctv5-plus.php
1199.69ms,沂水生活|澜露直播,http://1.94.31.214/php/qilu.php?id=lyys2
1199.77ms,西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
1199.86ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-3.php
1199.94ms,泰山碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
1200.03ms,CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=583eb8c5c48e5b14a4f782b43058efc16d128e0d4fa47e5b0814dfe842c8a8951d803a45a71656bc7fff6ba305cfbcd3d55909a119e8d9c1456b3842378e809ded8d3aa6cd633c2eadcab87259
1200.19ms,海南公共|澜露直播,http://www.alihomes.top:8188/rtp/239.254.96.21:7152
1200.38ms,CCTV11,https://t.freetv.fun/live/cctv11-2.php
1200.77ms,「电视伴音」CCTV17,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8
1200.92ms,湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=9e0b6e23bb7725ae05db38e94560710be0065754e80ee0fe715dae0c732fefe350b5f8d87d396729f775bdbbff23ab9be7803bc3259bbcf04aeb009ddf7ef6cc8c478a5721202f4e2a0946836a
1200.98ms,明珠台,http://iptv.4666888.xyz/iptv2A.php?id=29
1201.27ms,「内蒙古」赤峰农村牧区广播,https://tv.iill.top/fm/810
1201.73ms,安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
1201.99ms,「内蒙古」阿拉善蒙语广播,https://tv.iill.top/fm/581
1202.38ms,「重庆」私家车广播,https://tv.iill.top/fm/376
1202.83ms,活佛济公3,http://cdn.jdshipin.com:8880/huya.php?id=23903123
1202.85ms,天津卫视,http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8
1202.85ms,济铁电视台|澜露直播,http://47.109.155.164/爱齐鲁.php?id=jnjrtv
1203.05ms,CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695579599148417708.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1775651827&major_anchor_level=common&sign=25aa61acbb8c946b2ee9ebd23cb4f905&t_id=037-202604012037061F5AB8029BCE7A81E5C7-0wCcv3
1203.86ms,「河南」旅游广播·私家车999,https://tv.iill.top/fm/397
1203.88ms,「安徽」经济广播,https://tv.iill.top/fm/600
1203.94ms,「吉林」长春城市生活广播,https://tv.iill.top/fm/830
1204.47ms,「安徽」旅游广播,https://tv.iill.top/fm/605
1204.69ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-4.ctv
1204.94ms,金乡综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=jijxzh
1205.00ms,「湖南」中国交通广播,https://tv.iill.top/fm/752
1205.16ms,陈瑞-心中的牵挂,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583211&response=res&format=mp4&type=convert_url
1205.81ms,兖州新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=jiyzxw
1206.10ms,「广东」深圳音乐频率-飞扬971,https://tv.iill.top/fm/498
1206.14ms,青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
1206.33ms,「甘肃」中国交通广播,https://tv.iill.top/fm/751
1206.52ms,「山东」经典音乐广播,https://tv.iill.top/fm/703
1206.65ms,长清生活|澜露直播,http://43.138.196.212/q0l.php?id=jncqsh
1206.91ms,「电视伴音」湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
1207.22ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=a79abb65a17f5be7da5d3ec37960d15f3a6b164cf4540fb85ca8f60c68726c5c84ee3e9356f5c9515215acf25f71251776bf3e39fc89015d04e7a8ecb61ac182200548094f6aa8d0fdcb89d528
1207.57ms,浙江卫视,http://153.0.171.163:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
1207.60ms,嘉禾新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
1207.95ms,舟曲综合|澜露直播,https://play.kankanlive.com/live/1711956058188984.m3u8
1208.12ms,「电视伴音」重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
1208.60ms,桦甸,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
1208.63ms,四川峨眉山普贤菩萨铜像,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
1208.72ms,CCTV7,https://iptv.catvod.com/live.php?id=CCTV7&line=6
1208.81ms,「内蒙古」呼伦贝尔汉语广播,https://tv.iill.top/fm/582
1208.90ms,句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1209.26ms,福建武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8
1209.54ms,衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
1210.00ms,「浙江」杭州交通广播,https://tv.iill.top/fm/924
1210.44ms,「海南」海口音乐广播,https://tv.iill.top/fm/1095
1210.52ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
1211.34ms,「斗鱼」永劫无间,http://live.iill.top/huya.php?id=9662891
1211.40ms,西藏,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/59f8aa7148434102903f2c855bd489dd/main.m3u8
1211.82ms,「斗鱼」和平精英,http://live.iill.top/douyu.php?id=999
1211.90ms,铁齿铜牙纪晓岚,http://jiaojirentv.top/2020/yy.php?id=1354143978
1211.93ms,强森电影,http://cdn.jdshipin.com:8880/huya.php?id=21059581
1211.95ms,海南自贸|澜露直播,http://www.alihomes.top:8188/rtp/239.254.96.185:8162
1211.99ms,「山东」体育休闲广播,https://tv.iill.top/fm/520
1212.18ms,TDM Sports Ch. 93 (720p),https://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
1212.38ms,凉山冕宁电视,http://mnpull.sichuanmianning.cn/live/1a5459a9019410003d361ee300000000.flv?wsSecret=b8df352345af392b7a72dd454f97ec38&wsTime=2019657600
1212.69ms,「山东」潍坊新闻广播,https://tv.iill.top/fm/2017
1212.86ms,「青海」新闻综合广播 之声,https://tv.iill.top/fm/615
1212.86ms,Deejay TV,https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8
1212.86ms,双峰电视,https://liveplay-srs.voc.com.cn/hls/tv/131_acfb72.m3u8
1213.53ms,蓬莱综合|澜露直播,http://1.94.31.214/php/qilu.php?id=ytplzh
1213.65ms,「广东」新闻广播,https://tv.iill.top/fm/487
1214.04ms,尘封十三载第07集,https://hd.lz-cdn18.com/20230408/1756_c62d07d8/index.m3u8
1214.56ms,神探狄仁杰第一部,https://live.ottiptv.cc/huya/11352958
1214.78ms,广州综合,http://rihou.cc:555/tv/[Cx]广州综合
1214.94ms,「四川」攀枝花交通音乐广播,https://tv.iill.top/fm/1719
1214.95ms,高青综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=zbgqzh
1215.43ms,Peer Tv Alto Adige,https://iptv.peer.biz/live/peertv-it.m3u8
1215.88ms,滨海新闻综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=wfbhxw
1215.95ms,陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8
1216.72ms,捕猎刹那间3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/799ea1ddb3db403484fe2421d4831287/1200.m3u8
1217.16ms,「新疆」喀什广播电视台综合广播,https://tv.iill.top/fm/2408
1217.70ms,「甘肃」农村广播,https://tv.iill.top/fm/486
1217.75ms,浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
1217.77ms,枣庄市中综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=zzszzh
1217.81ms,安徽卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjAvaW5kZXgubTN1OA==
1217.82ms,浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
1217.88ms,厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
1218.08ms,「云南」弥勒广播电视台新闻综合广播,https://tv.iill.top/fm/1670
1218.77ms,靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
1219.10ms,「内蒙古」阿拉善汉语广播,https://tv.iill.top/fm/580
1219.54ms,海南新闻|澜露直播,http://www.alihomes.top:8188/rtp/239.254.96.20:7144
1219.82ms,「山东」济南私家车广播,https://tv.iill.top/fm/723
1219.98ms,成都大熊猫母子园A,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao07_2/index.m3u8
1220.83ms,哈尔滨交通广播,https://tv.iill.top/fm/840
1221.03ms,浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
1221.45ms,「斗鱼」英雄联盟_𝟙,http://live.iill.top/douyu.php?id=288016
1221.56ms,太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
1221.66ms,天龙八部,https://live.ottiptv.cc/yy/1351814644
1221.67ms,哈尔滨古典音乐广播,https://tv.iill.top/fm/841
1222.34ms,「云南」民族广播,https://tv.iill.top/fm/596
1222.40ms,「江苏」南京城市管理广播,https://tv.iill.top/fm/426
1222.43ms,「河南」教育广播,https://tv.iill.top/fm/1018
1222.58ms,郓城新闻|澜露直播,http://47.109.155.164/爱齐鲁.php?id=hzycxw
1222.69ms,丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
1222.73ms,TV Cultura,https://player-tvcultura.stream.uol.com.br/live/tvcultura.m3u8
1222.76ms,中方台,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
1222.80ms,宁阳综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=tany1
1222.86ms,哈尔滨影视,https://stream.hrbtv.net/yspd/playlist.m3u8
1222.97ms,广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
1223.12ms,东方卫视,http://182.150.23.74:808/hls/19/index.m3u8
1223.13ms,浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
1223.82ms,CCTV5,http://hczn.x3322.net:9902/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
1224.37ms,金川乡村,http://139.203.180.9:90/live/jcxc.m3u8
1224.50ms,「贵州」贵阳综合广播,https://tv.iill.top/fm/1119
1224.90ms,吉林,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/ad1e94a68cb440fd98317cc3aa7f4f31/main.m3u8
1225.04ms,「重庆」万州综合广播,https://tv.iill.top/fm/1478
1225.04ms,「福建」平潭广播电视台综合广播,https://tv.iill.top/fm/2532
1225.19ms,「贵州」中国交通广播,https://tv.iill.top/fm/748
1225.26ms,TV BRICS Chinese (1080p),https://chibrics.mediacdn.ru/cdn/brics/chinese/playlist.m3u8
1225.51ms,「福建」音乐广播,https://tv.iill.top/fm/471
1226.01ms,「福建」交通应急广播,https://tv.iill.top/fm/473
1226.04ms,「陕西」榆林新闻综合广播,https://tv.iill.top/fm/567
1226.49ms,「辽宁」年代音乐105.6,https://tv.iill.top/fm/3291
1226.53ms,「湖南」金鹰955,https://tv.iill.top/fm/523
1226.53ms,龙口综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=ytlkzh
1226.69ms,「斗鱼」DOTA2,http://live.iill.top/douyu.php?id=3811559
1227.06ms,「重庆」之声,https://tv.iill.top/fm/1330
1227.06ms,桂东融媒,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
1227.06ms,莒南影视|澜露直播,http://1.94.31.214/php/qilu.php?id=lyjnys
1227.45ms,「电视伴音」CETV2,https://piccpndali.v.myalicdn.com/audio/cetv2_2.m3u8
1227.47ms,「福建」新闻广播,https://tv.iill.top/fm/470
1227.61ms,乐陵综合|澜露直播,http://1.94.31.214/php/qilu.php?id=dzllxw
1227.93ms,爱拼才会赢,http://vdown.kuwo.cn:80/resource//t4/20/1/y12_ecvVJgA.mp4
1228.22ms,巩汉林小品,http://jiaojirentv.top/2020/yy.php?id=1354889035
1228.93ms,曲阜新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=jiqfxw
1229.42ms,「广东」城市之声,https://tv.iill.top/fm/491
1229.62ms,红河|澜露直播,https://live.hh.cn/hhtv1/index.m3u8
1230.51ms,「江苏」无锡新闻广播,https://tv.iill.top/fm/705
1230.51ms,城步电视,https://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
1231.05ms,「斗鱼」云顶之弈,http://live.iill.top/douyu.php?id=522423
1231.18ms,张店1|澜露直播,http://47.109.155.164/爱齐鲁.php?id=zbzd1
1231.24ms,Vision Global TV (720p) [Geo-blocked],https://vdopanel.jlahozconsulting.com:3407/hybrid/play.m3u8
1231.50ms,「山西」太原经济广播,https://tv.iill.top/fm/1409
1232.16ms,「福建」宁德交通旅游广播,https://tv.iill.top/fm/2237
1232.38ms,CCTV9,http://182.150.23.74:808/hls/9/index.m3u8
1232.62ms,「云南」红河交通广播,https://tv.iill.top/fm/1684
1232.67ms,神探狄仁杰,http://jiaojirentv.top/2020/yy.php?id=1351755386
1233.22ms,武威新闻,https://play.kankanlive.com/live/1693539781636986.m3u8
1233.30ms,「河南」中国交通广播,https://tv.iill.top/fm/746
1233.41ms,荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
1233.57ms,「山西」运城文艺广播,https://tv.iill.top/fm/1404
1233.60ms,2021《精选5首酒吧DJ舞曲》,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
1233.97ms,衢州公共|澜露直播,http://www.liangcl.top:8686/rtp/233.50.202.12:5140
1234.07ms,广安武胜综合,http://wspull.wsxrmt.com.cn/live/fb899c55019310000893a7cd00000000/playlist.m3u8?wsSecret=49781046550db1e8434768dc478f8b59&wsTime=2019657600
1234.10ms,流水迢迢,https://live.ottiptv.cc/huya/23865036
1234.45ms,云南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/dc534f3d3730442a8b50334424ec2c78/main.m3u8
1234.74ms,La7 Cinema,https://viamotionhsi.netplus.ch/live/eds/la7d/browser-HLS8/la7d.m3u8
1234.88ms,Start,https://live.cast-control.eu/StartMedia/StartMedia/playlist.m3u8
1234.95ms,「安徽」合肥文艺广播,https://tv.iill.top/fm/1277
